timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant_id,session_id,activity
2024-03-01 09:00:00.000,0.3483570765056163,-1.0039037789386955,9.465775592530074,0.01530804312026699,0.023496281151713837,-0.002868464329178582,P001,S001,walking
2024-03-01 09:00:00.010,0.030867849414407678,-0.48019250538975095,9.610720749878663,0.021468254048208905,-0.03757961889507654,-0.0006531180748061987,P001,S001,walking
2024-03-01 09:00:00.020,0.4238442690503462,-0.25680276671082214,9.517381944927727,0.00997379824271089,-0.006555901117549262,0.0012858975717516335,P001,S001,walking
2024-03-01 09:00:00.030,0.8615149282040127,0.8938438286700952,9.63560125437766,-0.0388499538192354,-0.0008332004676266948,0.018937229232923597,P001,S001,walking
2024-03-01 09:00:00.040,-0.01707668736166798,0.2282765622668791,9.735754906786644,-0.003108448650555194,0.00031817316799262165,-0.014944346169734873,P001,S001,walking
2024-03-01 09:00:00.050,-0.017068478474590268,-0.7177407845499457,10.051146345899417,-0.023114151498338304,0.003609921121561624,-0.016926939830253198,P001,S001,walking
2024-03-01 09:00:00.060,0.8896064077536957,0.1930181447088185,9.70365228838829,-0.0040521154583614775,0.012208796396189863,0.024732394842859506,P001,S001,walking
2024-03-01 09:00:00.070,0.4837173645764544,-0.8236519944691828,9.324312287969123,0.01960008472267788,-0.0007081487809070172,-0.009252894837625964,P001,S001,walking
2024-03-01 09:00:00.080,-0.13473719296747605,0.49134552694353667,10.14202035394855,0.006103016717499453,-0.007361165642873614,-0.025260707071541325,P001,S001,walking
2024-03-01 09:00:00.090,0.37128002179298236,-0.2855623259089393,9.548872959915489,0.022961817327948657,-0.008151786893193912,-0.0097025988419974,P001,S001,walking
2024-03-01 09:00:00.100,-0.13170884640623112,-0.09681809436958543,9.782383871868612,0.006835078414270787,-0.012230316040767093,-0.006601054704880017,P001,S001,walking
2024-03-01 09:00:00.110,-0.13286487678512843,0.612898323771095,9.933960952082215,-0.02596651879337805,0.015750866486537306,0.031099254554515298,P001,S001,walking
2024-03-01 09:00:00.120,0.22098113578301706,-0.693581784292125,9.859883125520836,-0.050416940131454695,-0.012930569589530292,0.018496524247534746,P001,S001,walking
2024-03-01 09:00:00.130,-0.856640122328899,-0.7485590925564957,10.128253864256443,0.0029761752335918067,0.01693542218016489,0.022950412332644846,P001,S001,walking
2024-03-01 09:00:00.140,-0.7624589162565164,-0.3417996631730024,9.943700943017829,-0.004278529327023307,0.00037998164519742006,0.01639947284693572,P001,S001,walking
2024-03-01 09:00:00.150,-0.18114376462048634,0.4691894255096583,9.541607126090868,-0.019538914787637644,-0.010425096137122591,0.018924873432306283,P001,S001,walking
2024-03-01 09:00:00.160,-0.4064155601672119,-0.8096730377384213,10.453568652197498,-0.03401254499302756,0.012368144314882697,-0.013761642531606362,P001,S001,walking
2024-03-01 09:00:00.170,0.25712366629763694,-1.4660777990552845,9.85830003900147,-0.014694864269454185,-0.014549078494462365,-0.003972043107069687,P001,S001,walking
2024-03-01 09:00:00.180,-0.3540120377606054,-0.2755794292044994,9.755797932013548,-0.0038898296972955213,0.012763680814564258,-0.019798306260470976,P001,S001,walking
2024-03-01 09:00:00.190,-0.6061518506676458,0.2258703999554602,10.089177626916673,0.013317556474127802,0.004254522423835698,-0.004209760610740667,P001,S001,walking
2024-03-01 09:00:00.200,0.832824384460777,0.5501308748694146,9.874835283779023,0.003772621631359601,-0.011926493781838415,0.01368209981869482,P001,S001,walking
2024-03-01 09:00:00.210,-0.012888150243267824,-0.2815806810426995,9.9197684578818,0.03216134494345458,0.010572696306691182,0.002691665696244936,P001,S001,walking
2024-03-01 09:00:00.220,0.1337641023439619,-0.2557133035580012,10.547655199580207,-0.020712081120907885,0.010931794513772774,0.026229616379205904,P001,S001,walking
2024-03-01 09:00:00.230,-0.6123740931067284,0.5269503671278736,9.717463571523487,0.017621177841148666,0.023150392116199153,-0.022828315844544384,P001,S001,walking
2024-03-01 09:00:00.240,-0.17219136226259132,-0.9848708498477103,9.704671731794782,0.0009459748625745585,0.01932294024818592,0.010004767013964796,P001,S001,walking
2024-03-01 09:00:00.250,0.15546129485493304,-0.24426038759150465,9.83497355360374,0.013893382482371692,0.009825480414525658,-0.02496605603738636,P001,S001,walking
2024-03-01 09:00:00.260,-0.4754967887111514,0.045211944962528866,10.121454780674313,-0.008730297265310872,-0.022551819024175263,0.0018835293834728456,P001,S001,walking
2024-03-01 09:00:00.270,0.28784900917283596,0.17460936064251714,9.348039790942881,0.021433607477811797,0.04897173976348114,0.014806668451129577,P001,S001,walking
2024-03-01 09:00:00.280,-0.20031934495940248,-0.30490334659544127,9.21033323255705,0.0059044951669048554,-0.028072324221436205,-0.004290051336484384,P001,S001,walking
2024-03-01 09:00:00.290,-0.045846874896638384,-0.03277949414707933,9.623865418813956,-0.013588899698354988,0.018985263485646182,0.011022532081739119,P001,S001,walking
2024-03-01 09:00:00.300,-0.20085330611469845,-1.2941636767064948,9.309823112282215,-0.00024048057826376297,0.00862567633772597,-0.01919464669665868,P001,S001,walking
2024-03-01 09:00:00.310,1.0261390922544689,-0.37912420616692416,9.67255059574231,-0.00479111717874199,-0.023482847449622292,-0.03327379956392766,P001,S001,walking
2024-03-01 09:00:00.320,0.09325138763103305,0.17675435627723368,9.950749908838787,0.009783567012755874,-0.0024860187775699837,0.011140592449756062,P001,S001,walking
2024-03-01 09:00:00.330,-0.4288554644779502,-0.5411470171273398,9.532775340934322,-0.023595534987490174,-0.0015750577248928093,0.034880204681514655,P001,S001,walking
2024-03-01 09:00:00.340,0.5112724560515945,-0.020507889205201316,9.371952026965598,-0.000587034042313891,0.026111654316210473,-0.01992089880339784,P001,S001,walking
2024-03-01 09:00:00.350,-0.5104218249855111,0.17343625040134902,9.820801148514605,0.007906145052986617,-0.01426621800560423,0.024443883602135907,P001,S001,walking
2024-03-01 09:00:00.360,0.20443179750237772,-0.22127460042888247,10.058763045384552,0.0006604661438606647,-0.005238900128487079,0.0008684681763282202,P001,S001,walking
2024-03-01 09:00:00.370,-0.8798350619398878,0.035231885498285445,9.291507968445018,0.026938824887779912,-0.04672139210042526,-0.02671383043386152,P001,S001,walking
2024-03-01 09:00:00.380,-0.5640930244492153,-0.5313662826423061,10.046069719491795,0.01548045548142105,0.03469525586247155,-0.02263010602704325,P001,S001,walking
2024-03-01 09:00:00.390,0.19843061793456176,-0.1533056398480233,10.045191861121499,-0.0001496159348149323,-0.021409364860401424,0.0003156954672130011,P001,S001,walking
2024-03-01 09:00:00.400,0.4692332899977052,0.2551080847946113,10.086225530646988,0.004333781949953463,0.006538217284783499,-0.008089245758482074,P001,S001,walking
2024-03-01 09:00:00.410,0.18568414059498525,0.028486480484217105,10.165544064461507,0.005913311029639992,-0.002028156594437279,-0.02625825953516478,P001,S001,walking
2024-03-01 09:00:00.420,0.04217585880587974,-0.34326563478196775,10.460604177397885,0.008065992083336481,-0.0019600193356667985,-0.0338807856245081,P001,S001,walking
2024-03-01 09:00:00.430,-0.05055184779464439,0.0621082021453965,9.693172385414284,-0.03651315991329216,0.0161972396974175,-0.01693438655853012,P001,S001,walking
2024-03-01 09:00:00.440,-0.6392609951837137,0.307304895318309,9.832871474023358,-0.006030525915386943,0.03342524920607269,0.003876180166622365,P001,S001,walking
2024-03-01 09:00:00.450,-0.2599221041973543,-1.074970639288739,9.675068470025593,-0.029688781363868526,0.005029873398839835,-0.0001280150520627607,P001,S001,walking
2024-03-01 09:00:00.460,-0.13031938547989375,0.5295370324779488,9.800593053426743,0.025565618949189732,0.013101560352610517,-0.010024759150001566,P001,S001,walking
2024-03-01 09:00:00.470,0.6285611131094578,-0.218127369340536,10.259862006690895,-0.0012169904000585547,0.006577830734540817,0.004037743885829655,P001,S001,walking
2024-03-01 09:00:00.480,0.2718091447842307,0.16274496662011512,9.3964956548208,-0.0038668189935924554,0.020350628478612527,0.020800534397253753,P001,S001,walking
2024-03-01 09:00:00.490,-0.781520077681367,0.5486234618226139,9.541685098350328,0.017935946640664703,-0.009258327589726542,0.007882530208682957,P001,S001,walking
2024-03-01 09:00:00.500,0.2620419846973975,-0.735836848615233,10.213154280951368,0.008446495948997493,0.02150781108832828,-0.0024261734277916135,P001,S001,walking
2024-03-01 09:00:00.510,-0.09254114020815826,-0.4047205012137733,10.106010952070628,-0.022572690287584143,0.022209997312947677,0.018561440133213775,P001,S001,walking
2024-03-01 09:00:00.520,-0.23846100015297936,-0.19427434793785242,9.691060505954876,-0.001418107250547376,0.021650740173658197,-0.0191970060443259,P001,S001,walking
2024-03-01 09:00:00.530,0.405838144420434,-0.44187676056221414,10.056320600336218,-0.006703339464527697,-0.013202957346729521,-0.004498390791107032,P001,S001,walking
2024-03-01 09:00:00.540,0.6154997612479755,0.8174682879184042,9.90236475274761,-0.03489065777212108,-0.0033667526847438174,-0.004021758712007363,P001,S001,walking
2024-03-01 09:00:00.550,0.5656400595580993,-0.47838604691339637,10.250082382700297,-0.013805524664744093,0.004789339775608699,-0.024739065168856905,P001,S001,walking
2024-03-01 09:00:00.560,-0.31960876161131924,-0.3277733897434333,9.822352878148033,-0.0036708064403293116,-0.027416840896580114,-0.008397483245687155,P001,S001,walking
2024-03-01 09:00:00.570,-0.054606187925607286,0.052194515801488386,10.107689634161776,-0.0022990186298368523,0.031898404161720295,-0.04149919361790606,P001,S001,walking
2024-03-01 09:00:00.580,0.265631715701782,-0.6510747630380445,10.592603573147787,-0.029644628473546174,-0.00024553067004351773,0.03824356095325907,P001,S001,walking
2024-03-01 09:00:00.590,0.5877725635611796,-0.2478403558781319,9.97942974651424,0.02303331166094951,0.005678557752094432,-0.018748275768726258,P001,S001,walking
2024-03-01 09:00:00.600,-0.13958711892264497,0.10872663062508757,9.814798449738454,-0.0020420611778287786,-0.01154008879454406,0.03172228262842624,P001,S001,walking
2024-03-01 09:00:00.610,0.007170511668091448,-0.21643020219125564,10.016734095566294,0.0007510615332112582,-0.026537551187340455,0.000761690114389849,P001,S001,walking
2024-03-01 09:00:00.620,-0.4531674870030141,-0.09669342944997414,9.690415742538836,0.008012832766796733,-0.01208059770949542,0.011297282643119178,P001,S001,walking
2024-03-01 09:00:00.630,-0.4981033120403354,-0.3146660562241854,10.516390311657421,-0.015761525078073425,0.004384083752671768,-0.009775995967018631,P001,S001,walking
2024-03-01 09:00:00.640,0.506262911197099,-0.8072351545903835,9.854021311308795,0.009127119462653925,0.01346857625507387,0.004158593839233487,P001,S001,walking
2024-03-01 09:00:00.650,0.7781200142854114,0.11079660566961928,9.718120003932347,-0.00734149292036366,0.003235830812054403,0.013009792799768721,P001,S001,walking
2024-03-01 09:00:00.660,0.06399493920983308,0.8274665358236207,9.54929329849399,-0.01793171081294383,0.006934480324839008,0.013291048287883645,P001,S001,walking
2024-03-01 09:00:00.670,0.6017664489460121,-0.04079918460828094,10.129166057481932,0.011468949867107978,-0.006740527493627533,0.015495467801487145,P001,S001,walking
2024-03-01 09:00:00.680,0.2808180125238171,0.06263205862377476,10.060156223848322,0.029833477176036155,0.009924971324908563,-0.007366654200783527,P001,S001,walking
